,Location,YEAR,Month,Day,ShWave,UVA,UVB,UVindx,Lon,Lat,Temp,DewFrost,WBulbTemp2M,EarthSkin,SpecHumid2M,RelHumid2M,Precipitation,SfPressure,WiSpeed2M,WiDirect2M,WiSpeed10M,WiDirect10M,WSfSoil,Region,Farming,Rearing,Fishery
106,VungTau,2022,October,15,6.01,15.29,0.41,2.1,107.2593,10.5822,26.16,22.71,24.44,27.53,17.33,poor_high,0.07,100.22,3.47,West,4.08,West,0.95,Dong_Nam_Bo,"['mia', 'ngo', 'san']",['heo'],['tom']
107,VungTau,2022,October,16,6.17,15.45,0.41,2.08,107.2593,10.5822,27.19,23.6,25.39,28.58,18.25,poor_high,0.12,100.46,2.42,West,2.91,West,0.94,Dong_Nam_Bo,"['mia', 'ngo', 'san']",['heo'],['tom']
108,VungTau,2022,October,17,5.69,14.5,0.41,2.08,107.2593,10.5822,27.48,23.98,25.73,28.65,18.62,poor_high,3.17,100.51,2.66,South_West,3.16,South_West,0.94,Dong_Nam_Bo,"['mia', 'ngo', 'san']",['heo'],['tom']
109,VungTau,2022,October,18,5.61,14.48,0.41,2.15,107.2593,10.5822,27.16,23.5,25.33,28.33,18.13,poor_high,2.33,100.47,2.91,South,3.41,South,0.93,Dong_Nam_Bo,"['mia', 'ngo', 'san']",['heo'],['tom']
110,VungTau,2022,October,19,2.04,6.33,0.19,0.93,107.2593,10.5822,27.76,23.77,25.76,28.3,18.43,poor_high,2.44,100.46,4.14,South_East,4.95,South_East,0.92,Dong_Nam_Bo,"['mia', 'ngo', 'san']",['heo'],['tom']
111,VungTau,2022,October,20,3.12,9.05,0.26,1.29,107.2593,10.5822,27.61,24.51,26.05,28.3,19.23,poor_high,4.48,100.61,5.6,East,6.66,East,0.92,Dong_Nam_Bo,"['mia', 'ngo', 'san']",['heo'],['tom']
112,VungTau,2022,October,21,6.29,15.99,0.45,2.29,107.2593,10.5822,27.83,24.62,26.23,28.55,19.35,poor_high,1.66,100.69,5.05,East,6.0,East,0.91,Dong_Nam_Bo,"['mia', 'ngo', 'san']",['heo'],['tom']
113,VungTau,2022,October,22,5.23,13.74,0.38,1.96,107.2593,10.5822,27.74,23.88,25.81,28.37,18.49,poor_high,0.52,100.71,3.49,East,4.17,East,0.91,Dong_Nam_Bo,"['mia', 'ngo', 'san']",['heo'],['tom']
114,VungTau,2022,October,23,4.72,13.12,0.37,1.88,107.2593,10.5822,28.04,23.95,26.0,28.84,18.62,poor_high,2.49,100.67,2.44,East,2.89,East,0.91,Dong_Nam_Bo,"['mia', 'ngo', 'san']",['heo'],['tom']
115,VungTau,2022,October,24,5.32,14.0,0.38,1.96,107.2593,10.5822,27.58,24.73,26.15,28.11,19.53,poor_high,13.6,100.52,1.62,South,1.91,South,0.93,Dong_Nam_Bo,"['mia', 'ngo', 'san']",['heo'],['tom']
116,VungTau,2022,October,25,3.79,10.7,0.3,1.53,107.2593,10.5822,26.88,24.8,25.84,27.39,19.59,poor_high,6.55,100.52,2.89,South,3.46,South,0.94,Dong_Nam_Bo,"['mia', 'ngo', 'san']",['heo'],['tom']
117,VungTau,2022,October,26,5.37,14.14,0.4,2.01,107.2593,10.5822,27.4,24.41,25.91,27.63,19.17,poor_high,4.72,100.49,4.63,East,5.55,East,0.92,Dong_Nam_Bo,"['mia', 'ngo', 'san']",['heo'],['tom']
118,VungTau,2022,October,27,3.66,10.56,0.31,1.58,107.2593,10.5822,27.18,24.62,25.9,27.72,19.41,poor_high,4.59,100.46,4.17,East,4.95,East,0.92,Dong_Nam_Bo,"['mia', 'ngo', 'san']",['heo'],['tom']
119,VungTau,2022,October,28,3.74,10.77,0.3,1.54,107.2593,10.5822,27.61,24.14,25.87,28.33,18.86,poor_high,12.59,100.35,4.05,East,4.81,East,0.94,Dong_Nam_Bo,"['mia', 'ngo', 'san']",['heo'],['tom']
120,VungTau,2022,October,29,3.64,10.47,0.3,1.52,107.2593,10.5822,27.67,23.7,25.69,28.7,18.43,poor_high,0.83,100.27,1.79,North_East,2.13,North_East,0.91,Dong_Nam_Bo,"['mia', 'ngo', 'san']",['heo'],['tom']
121,VungTau,2022,October,30,4.0,11.12,0.31,1.58,107.2593,10.5822,27.72,24.37,26.05,28.91,19.1,poor_high,0.43,100.27,2.3,South_West,2.71,South_West,0.91,Dong_Nam_Bo,"['mia', 'ngo', 'san']",['heo'],['tom']
122,VungTau,2022,October,31,5.74,14.33,0.4,2.05,107.2593,10.5822,27.66,23.58,25.62,29.03,18.25,poor_high,0.11,100.38,2.3,South_East,2.73,South_East,0.9,Dong_Nam_Bo,"['mia', 'ngo', 'san']",['heo'],['tom']
123,VungTau,2022,November,1,4.3,11.51,0.33,1.65,107.2593,10.5822,26.9,23.37,25.14,28.15,17.94,poor_high,0.3,100.52,2.55,South_East,3.02,South_East,0.9,Dong_Nam_Bo,"['mia', 'ngo', 'san']",['heo'],['tom']
124,VungTau,2022,November,2,3.35,9.14,0.27,1.34,107.2593,10.5822,26.69,23.04,24.86,28.01,17.58,poor_high,0.82,100.55,4.56,East,5.39,East,0.9,Dong_Nam_Bo,"['mia', 'ngo', 'san']",['heo'],['tom']
125,VungTau,2022,November,3,2.46,7.41,0.21,1.08,107.2593,10.5822,26.9,23.61,25.26,27.98,18.19,poor_high,3.06,100.62,5.19,East,6.13,East,0.9,Dong_Nam_Bo,"['mia', 'ngo', 'san']",['heo'],['tom']
126,VungTau,2022,November,4,5.18,13.53,0.38,1.94,107.2593,10.5822,27.01,24.05,25.53,27.88,18.68,poor_high,1.73,100.78,6.15,East,7.3,East,0.89,Dong_Nam_Bo,"['mia', 'ngo', 'san']",['heo'],['tom']
127,VungTau,2022,November,5,5.89,15.0,0.41,2.13,107.2593,10.5822,26.8,23.33,25.06,27.17,17.82,poor_high,1.07,100.9,5.18,East,6.19,East,0.89,Dong_Nam_Bo,"['mia', 'ngo', 'san']",['heo'],['tom']
128,VungTau,2022,November,6,5.45,13.97,0.39,1.98,107.2593,10.5822,27.42,22.62,25.01,28.65,17.15,poor_high,0.14,100.78,3.39,East,4.04,East,0.88,Dong_Nam_Bo,"['mia', 'ngo', 'san']",['heo'],['tom']
129,VungTau,2022,November,7,5.58,14.21,0.39,2.02,107.2593,10.5822,27.47,22.64,25.05,28.79,17.15,poor_high,0.24,100.71,2.98,East,3.54,East,0.87,Dong_Nam_Bo,"['mia', 'ngo', 'san']",['heo'],['tom']
130,VungTau,2022,November,8,5.06,13.16,0.37,1.89,107.2593,10.5822,27.71,23.45,25.58,29.01,18.07,poor_high,0.47,100.63,2.64,North_East,3.13,North_East,0.87,Dong_Nam_Bo,"['mia', 'ngo', 'san']",['heo'],['tom']
131,VungTau,2022,November,9,5.81,14.74,0.41,2.12,107.2593,10.5822,27.12,24.25,25.69,27.4,18.92,poor_high,7.49,100.63,3.14,North_East,3.77,North_East,0.89,Dong_Nam_Bo,"['mia', 'ngo', 'san']",['heo'],['tom']
132,VungTau,2022,November,10,5.72,14.72,0.41,2.09,107.2593,10.5822,27.58,24.03,25.8,28.19,18.74,poor_high,0.92,100.57,3.79,East,4.53,East,0.88,Dong_Nam_Bo,"['mia', 'ngo', 'san']",['heo'],['tom']
133,VungTau,2022,November,11,3.89,10.8,0.3,1.54,107.2593,10.5822,27.33,23.69,25.51,27.74,18.31,poor_high,1.05,100.56,4.74,North_East,5.7,North_East,0.87,Dong_Nam_Bo,"['mia', 'ngo', 'san']",['heo'],['tom']
134,VungTau,2022,November,12,4.5,12.41,0.35,1.81,107.2593,10.5822,26.94,24.15,25.55,27.34,18.86,poor_high,6.68,100.48,3.89,North_East,4.66,North_East,0.89,Dong_Nam_Bo,"['mia', 'ngo', 'san']",['heo'],['tom']
135,VungTau,2022,November,13,4.22,11.88,0.34,1.74,107.2593,10.5822,27.03,24.77,25.9,27.33,19.59,poor_high,5.48,100.5,5.66,East,6.77,East,0.89,Dong_Nam_Bo,"['mia', 'ngo', 'san']",['heo'],['tom']
136,VungTau,2022,November,14,5.54,14.43,0.4,2.05,107.2593,10.5822,27.32,24.1,25.71,27.4,18.8,poor_high,1.43,100.52,5.37,East,6.46,East,0.88,Dong_Nam_Bo,"['mia', 'ngo', 'san']",['heo'],['tom']
137,VungTau,2022,November,15,5.04,13.3,0.38,1.93,107.2593,10.5822,27.27,24.19,25.73,27.52,18.92,poor_high,0.73,100.49,4.64,East,5.58,East,0.88,Dong_Nam_Bo,"['mia', 'ngo', 'san']",['heo'],['tom']
138,VungTau,2022,November,16,5.72,14.8,0.42,2.2,107.2593,10.5822,27.23,23.94,25.58,27.81,18.62,poor_high,0.53,100.44,3.9,East,4.64,East,0.87,Dong_Nam_Bo,"['mia', 'ngo', 'san']",['heo'],['tom']
139,VungTau,2022,November,17,5.58,14.52,0.42,2.2,107.2593,10.5822,27.5,24.48,25.99,27.67,19.23,poor_high,1.62,100.37,4.51,East,5.41,East,0.87,Dong_Nam_Bo,"['mia', 'ngo', 'san']",['heo'],['tom']
140,VungTau,2022,November,18,4.0,11.07,0.32,1.66,107.2593,10.5822,26.87,24.29,25.58,27.26,19.04,poor_high,1.18,100.45,3.94,East,4.71,East,0.87,Dong_Nam_Bo,"['mia', 'ngo', 'san']",['heo'],['tom']
141,VungTau,2022,November,19,1.83,5.88,0.19,0.96,107.2593,10.5822,26.67,23.84,25.26,27.24,18.55,poor_high,19.83,100.29,3.76,East,4.48,East,0.91,Dong_Nam_Bo,"['mia', 'ngo', 'san']",['heo'],['tom']
142,VungTau,2022,November,20,1.71,5.57,0.18,0.92,107.2593,10.5822,26.34,24.01,25.18,26.67,18.8,poor_high,19.38,100.06,4.52,North_East,5.43,North_East,0.94,Dong_Nam_Bo,"['mia', 'ngo', 'san']",['heo'],['tom']
143,VungTau,2022,November,21,1.28,4.29,0.13,0.71,107.2593,10.5822,26.32,24.58,25.44,26.57,19.41,poor_high,57.5,100.01,5.51,North_East,6.61,North_East,0.97,Dong_Nam_Bo,"['mia', 'ngo', 'san']",['heo'],['tom']
144,VungTau,2022,November,22,1.31,4.46,0.14,0.75,107.2593,10.5822,26.51,24.65,25.58,26.9,19.47,poor_high,15.82,100.16,3.65,South,4.34,South,0.95,Dong_Nam_Bo,"['mia', 'ngo', 'san']",['heo'],['tom']
145,VungTau,2022,November,23,4.4,11.7,0.34,1.73,107.2593,10.5822,26.51,24.57,25.55,27.31,19.35,poor_high,8.11,100.44,3.92,South_East,4.64,South_East,0.94,Dong_Nam_Bo,"['mia', 'ngo', 'san']",['heo'],['tom']
146,VungTau,2022,November,24,3.41,9.85,0.29,1.52,107.2593,10.5822,26.28,23.98,25.13,26.8,18.62,poor_high,5.52,100.6,4.73,South_East,5.64,South_East,0.94,Dong_Nam_Bo,"['mia', 'ngo', 'san']",['heo'],['tom']
147,VungTau,2022,November,25,5.47,13.94,0.39,2.04,107.2593,10.5822,26.7,24.5,25.6,27.15,19.23,poor_high,5.64,100.67,3.91,East,4.67,East,0.94,Dong_Nam_Bo,"['mia', 'ngo', 'san']",['heo'],['tom']
148,VungTau,2022,November,26,4.63,12.41,0.36,1.88,107.2593,10.5822,26.48,24.31,25.4,26.94,18.98,poor_high,57.21,100.58,3.28,East,3.91,East,0.98,Dong_Nam_Bo,"['mia', 'ngo', 'san']",['heo'],['tom']
149,VungTau,2022,November,27,5.67,14.48,0.4,2.09,107.2593,10.5822,26.57,24.55,25.56,26.98,19.29,poor_high,3.72,100.49,3.88,East,4.64,East,0.95,Dong_Nam_Bo,"['mia', 'ngo', 'san']",['heo'],['tom']
150,VungTau,2022,November,28,5.9,15.02,0.41,2.19,107.2593,10.5822,27.02,24.45,25.74,27.46,19.17,poor_high,1.65,100.53,3.86,East,4.62,East,0.95,Dong_Nam_Bo,"['mia', 'ngo', 'san']",['heo'],['tom']
151,VungTau,2022,November,29,6.12,15.27,0.42,2.2,107.2593,10.5822,27.25,24.46,25.85,27.76,19.17,poor_high,0.68,100.55,4.02,East,4.81,East,0.94,Dong_Nam_Bo,"['mia', 'ngo', 'san']",['heo'],['tom']
152,VungTau,2022,November,30,5.23,13.5,0.38,1.97,107.2593,10.5822,27.21,24.74,25.98,27.33,19.53,poor_high,1.35,100.5,3.58,East,4.36,East,0.94,Dong_Nam_Bo,"['mia', 'ngo', 'san']",['heo'],['tom']
153,VungTau,2022,December,1,5.03,13.27,0.37,1.95,107.2593,10.5822,27.2,24.16,25.68,26.92,18.86,poor_high,1.04,100.46,5.4,North_East,6.55,North_East,0.94,Dong_Nam_Bo,"['mia', 'ngo', 'san']",['heo'],['tom']
154,VungTau,2022,December,2,4.33,11.77,0.34,1.79,107.2593,10.5822,26.76,24.02,25.39,26.58,18.74,poor_high,15.48,100.39,6.34,North_East,7.68,North_East,0.95,Dong_Nam_Bo,"['mia', 'ngo', 'san']",['heo'],['tom']
155,VungTau,2022,December,3,4.24,11.59,0.34,1.8,107.2593,10.5822,26.77,23.73,25.25,26.68,18.37,poor_high,13.38,100.45,6.61,East,7.96,East,0.96,Dong_Nam_Bo,"['mia', 'ngo', 'san']",['heo'],['tom']
156,VungTau,2022,December,4,4.91,12.78,0.37,1.95,107.2593,10.5822,26.62,23.53,25.07,26.4,18.13,poor_high,17.51,100.52,6.95,East,8.42,East,0.96,Dong_Nam_Bo,"['mia', 'ngo', 'san']",['heo'],['tom']
157,VungTau,2022,December,5,5.37,13.77,0.39,2.08,107.2593,10.5822,26.75,23.98,25.37,26.73,18.62,poor_high,4.78,100.55,4.37,North_East,5.3,North_East,0.95,Dong_Nam_Bo,"['mia', 'ngo', 'san']",['heo'],['tom']
158,VungTau,2022,December,6,5.72,14.32,0.41,2.16,107.2593,10.5822,26.96,23.75,25.35,27.06,18.43,poor_high,2.86,100.46,5.04,North_East,6.09,North_East,0.95,Dong_Nam_Bo,"['mia', 'ngo', 'san']",['heo'],['tom']
159,VungTau,2022,December,7,3.91,10.87,0.33,1.75,107.2593,10.5822,26.67,24.83,25.75,26.62,19.65,poor_high,21.93,100.43,4.74,East,5.74,East,0.98,Dong_Nam_Bo,"['mia', 'ngo', 'san']",['heo'],['tom']
160,VungTau,2022,December,8,5.66,14.27,0.41,2.2,107.2593,10.5822,27.03,24.76,25.9,27.27,19.59,poor_high,8.81,100.44,5.06,East,6.1,East,0.96,Dong_Nam_Bo,"['mia', 'ngo', 'san']",['heo'],['tom']
161,VungTau,2022,December,9,4.46,11.73,0.35,1.93,107.2593,10.5822,27.01,24.17,25.58,27.27,18.86,poor_high,7.56,100.4,4.2,East,5.07,East,0.96,Dong_Nam_Bo,"['mia', 'ngo', 'san']",['heo'],['tom']
162,VungTau,2022,December,10,5.63,14.07,0.42,2.29,107.2593,10.5822,25.92,22.83,24.37,26.06,17.4,poor_high,0.26,100.49,5.08,East,6.11,East,0.95,Dong_Nam_Bo,"['mia', 'ngo', 'san']",['heo'],['tom']
163,VungTau,2022,December,11,5.48,13.7,0.4,2.15,107.2593,10.5822,26.12,22.38,24.25,26.72,16.91,poor_high,0.27,100.61,5.56,East,6.64,East,0.95,Dong_Nam_Bo,"['mia', 'ngo', 'san']",['heo'],['tom']
164,VungTau,2022,December,12,5.5,13.66,0.38,2.02,107.2593,10.5822,25.76,21.83,23.8,26.64,16.3,poor_high,1.09,100.68,5.37,East,6.38,East,0.94,Dong_Nam_Bo,"['mia', 'ngo', 'san']",['heo'],['tom']
165,VungTau,2022,December,13,5.95,14.35,0.4,2.08,107.2593,10.5822,25.5,19.95,22.73,26.2,14.53,poor_high,0.0,100.66,4.03,North_East,4.81,North_East,0.94,Dong_Nam_Bo,"['mia', 'ngo', 'san']",['heo'],['tom']
166,VungTau,2022,December,14,5.26,12.84,0.35,1.86,107.2593,10.5822,26.31,21.53,23.92,27.13,16.05,poor_high,3.11,100.68,2.86,North_East,3.41,North_East,0.92,Dong_Nam_Bo,"['mia', 'ngo', 'san']",['heo'],['tom']
167,VungTau,2022,December,15,5.4,13.65,0.38,1.99,107.2593,10.5822,26.58,21.48,24.03,27.62,16.05,poor_high,0.13,100.52,2.32,North_East,2.77,North_East,0.91,Dong_Nam_Bo,"['mia', 'ngo', 'san']",['heo'],['tom']
168,VungTau,2022,December,16,3.76,10.23,0.3,1.65,107.2593,10.5822,26.78,23.2,24.99,27.5,17.82,poor_high,8.79,100.47,2.62,South_East,3.11,South_East,0.93,Dong_Nam_Bo,"['mia', 'ngo', 'san']",['heo'],['tom']
169,VungTau,2022,December,17,2.04,6.38,0.21,1.12,107.2593,10.5822,26.66,23.01,24.84,26.28,17.58,poor_high,0.35,100.5,6.74,North_East,8.2,North_East,0.92,Dong_Nam_Bo,"['mia', 'ngo', 'san']",['heo'],['tom']
170,VungTau,2022,December,18,5.04,12.66,0.38,2.1,107.2593,10.5822,25.83,20.31,23.07,25.94,14.89,poor_high,0.03,100.57,8.18,North_East,9.94,North_East,0.91,Dong_Nam_Bo,"['mia', 'ngo', 'san']",['heo'],['tom']
171,VungTau,2022,December,19,5.2,13.22,0.41,2.26,107.2593,10.5822,25.52,20.85,23.19,26.12,15.44,poor_high,0.05,100.51,5.45,North_East,6.57,North_East,0.9,Dong_Nam_Bo,"['mia', 'ngo', 'san']",['heo'],['tom']
172,VungTau,2022,December,20,5.48,13.8,0.41,2.2,107.2593,10.5822,26.06,22.03,24.05,26.9,16.6,poor_high,0.38,100.41,3.72,North_East,4.47,North_East,0.9,Dong_Nam_Bo,"['mia', 'ngo', 'san']",['heo'],['tom']
173,VungTau,2022,December,21,5.26,13.12,0.39,2.13,107.2593,10.5822,26.69,22.89,24.79,27.44,17.46,poor_high,0.97,100.4,2.98,North_East,3.55,North_East,0.9,Dong_Nam_Bo,"['mia', 'ngo', 'san']",['heo'],['tom']
174,VungTau,2022,December,22,4.96,12.49,0.36,1.93,107.2593,10.5822,25.85,21.66,23.76,27.09,16.17,poor_high,0.35,100.46,3.22,East,3.82,East,0.89,Dong_Nam_Bo,"['mia', 'ngo', 'san']",['heo'],['tom']
175,VungTau,2022,December,23,5.73,13.72,0.4,2.15,107.2593,10.5822,25.01,19.71,22.36,26.34,14.34,poor_high,0.37,100.64,3.58,East,4.25,East,0.88,Dong_Nam_Bo,"['mia', 'ngo', 'san']",['heo'],['tom']
176,VungTau,2022,December,24,5.17,12.59,0.38,2.04,107.2593,10.5822,24.58,19.16,21.87,25.41,13.85,poor_high,0.01,100.77,4.47,North_East,5.39,North_East,0.88,Dong_Nam_Bo,"['mia', 'ngo', 'san']",['heo'],['tom']
177,VungTau,2022,December,25,4.9,12.41,0.38,2.06,107.2593,10.5822,24.83,18.49,21.66,25.76,13.24,fair,0.0,100.89,3.27,North_East,3.91,North_East,0.88,Dong_Nam_Bo,"['mia', 'ngo', 'san']",['heo'],['tom']
178,VungTau,2022,December,26,4.73,11.69,0.35,1.91,107.2593,10.5822,24.81,18.01,21.41,25.1,12.88,fair,0.0,100.99,2.48,North_East,2.99,North_East,0.88,Dong_Nam_Bo,"['mia', 'ngo', 'san']",['heo'],['tom']
179,VungTau,2022,December,27,4.63,11.48,0.34,1.89,107.2593,10.5822,25.05,19.32,22.19,26.37,13.98,poor_high,0.0,100.99,2.97,East,3.6,East,0.87,Dong_Nam_Bo,"['mia', 'ngo', 'san']",['heo'],['tom']
180,VungTau,2022,December,28,5.3,12.75,0.38,2.02,107.2593,10.5822,25.57,20.26,22.91,26.8,14.77,poor_high,0.0,100.97,2.52,South_East,3.06,South_East,0.86,Dong_Nam_Bo,"['mia', 'ngo', 'san']",['heo'],['tom']
181,VungTau,2022,December,29,5.33,13.41,0.4,2.15,107.2593,10.5822,25.73,21.36,23.55,27.13,15.81,poor_high,0.44,100.98,2.14,South,2.59,South,0.85,Dong_Nam_Bo,"['mia', 'ngo', 'san']",['heo'],['tom']
182,VungTau,2022,December,30,3.77,10.18,0.31,1.71,107.2593,10.5822,25.97,21.59,23.78,26.8,16.05,poor_high,0.59,100.99,3.55,North_East,4.26,North_East,0.85,Dong_Nam_Bo,"['mia', 'ngo', 'san']",['heo'],['tom']
183,VungTau,2022,December,31,4.08,10.85,0.33,1.8,107.2593,10.5822,24.69,19.4,22.05,25.19,14.04,poor_high,0.02,100.94,2.08,South,2.51,South,0.85,Dong_Nam_Bo,"['mia', 'ngo', 'san']",['heo'],['tom']
184,BacLieu,2022,October,1,4.97,13.62,0.4,2.06,105.485,9.3216,26.74,25.01,25.88,26.77,19.78,poor_high,5.0,100.85,2.49,South_West,3.54,South_West,0.93,Dong_bang_song_Cuu_Long,"['lua', 'mia']",?,"['ca', 'tom']"
185,BacLieu,2022,October,2,3.58,9.96,0.27,1.36,105.485,9.3216,26.82,24.88,25.85,26.92,19.65,poor_high,12.82,100.75,1.39,West,2.02,West,0.95,Dong_bang_song_Cuu_Long,"['lua', 'mia']",?,"['ca', 'tom']"
186,BacLieu,2022,October,3,4.62,12.8,0.38,1.91,105.485,9.3216,26.8,25.12,25.96,26.73,19.9,poor_high,14.9,100.73,2.5,East,3.53,East,0.95,Dong_bang_song_Cuu_Long,"['lua', 'mia']",?,"['ca', 'tom']"
187,BacLieu,2022,October,4,3.29,9.93,0.3,1.54,105.485,9.3216,26.58,24.85,25.71,26.43,19.59,poor_high,9.73,100.9,2.82,East,3.96,East,0.95,Dong_bang_song_Cuu_Long,"['lua', 'mia']",?,"['ca', 'tom']"
188,BacLieu,2022,October,5,2.9,8.5,0.23,1.2,105.485,9.3216,26.98,24.72,25.85,26.82,19.41,poor_high,6.49,100.93,3.33,East,4.65,East,0.95,Dong_bang_song_Cuu_Long,"['lua', 'mia']",?,"['ca', 'tom']"
189,BacLieu,2022,October,6,3.21,9.62,0.3,1.48,105.485,9.3216,26.33,24.18,25.26,26.28,18.8,poor_high,15.91,101.0,2.14,East,3.09,East,0.96,Dong_bang_song_Cuu_Long,"['lua', 'mia']",?,"['ca', 'tom']"
190,BacLieu,2022,October,7,5.26,14.05,0.41,2.06,105.485,9.3216,26.51,24.45,25.48,26.56,19.1,poor_high,18.55,100.96,1.79,East,2.59,East,0.96,Dong_bang_song_Cuu_Long,"['lua', 'mia']",?,"['ca', 'tom']"
191,BacLieu,2022,October,8,1.72,5.57,0.17,0.88,105.485,9.3216,26.37,24.74,25.55,26.3,19.41,poor_high,11.15,100.96,1.59,South_East,2.25,South_East,0.96,Dong_bang_song_Cuu_Long,"['lua', 'mia']",?,"['ca', 'tom']"
192,BacLieu,2022,October,9,3.78,11.04,0.33,1.65,105.485,9.3216,26.05,24.53,25.29,26.15,19.17,poor_high,1.96,101.04,1.85,East,2.66,East,0.95,Dong_bang_song_Cuu_Long,"['lua', 'mia']",?,"['ca', 'tom']"
193,BacLieu,2022,October,10,4.68,12.68,0.36,1.84,105.485,9.3216,26.28,24.49,25.39,26.44,19.1,poor_high,2.1,101.1,1.64,East,2.38,East,0.95,Dong_bang_song_Cuu_Long,"['lua', 'mia']",?,"['ca', 'tom']"
194,BacLieu,2022,October,11,4.19,11.73,0.34,1.7,105.485,9.3216,26.9,23.58,25.23,27.23,18.07,poor_high,5.72,101.05,0.63,South_East,0.91,South_East,0.95,Dong_bang_song_Cuu_Long,"['lua', 'mia']",?,"['ca', 'tom']"
195,BacLieu,2022,October,12,4.1,11.77,0.34,1.68,105.485,9.3216,26.44,24.12,25.29,26.3,18.74,poor_high,6.88,100.98,1.21,South_West,1.73,South_West,0.95,Dong_bang_song_Cuu_Long,"['lua', 'mia']",?,"['ca', 'tom']"
196,BacLieu,2022,October,13,4.32,12.07,0.34,1.7,105.485,9.3216,25.21,23.47,24.34,25.37,18.01,poor_high,17.83,100.88,2.22,West,3.1,West,0.97,Dong_bang_song_Cuu_Long,"['lua', 'mia']",?,"['ca', 'tom']"
197,BacLieu,2022,October,14,4.25,11.88,0.34,1.7,105.485,9.3216,26.48,24.52,25.5,26.38,19.23,poor_high,2.04,100.64,2.74,North_West,3.87,North_West,0.95,Dong_bang_song_Cuu_Long,"['lua', 'mia']",?,"['ca', 'tom']"
198,BacLieu,2022,October,15,5.78,14.55,0.39,1.97,105.485,9.3216,25.47,22.83,24.15,25.87,17.33,poor_high,0.66,100.66,2.55,North_West,3.58,North_West,0.95,Dong_bang_song_Cuu_Long,"['lua', 'mia']",?,"['ca', 'tom']"
199,BacLieu,2022,October,16,6.02,15.09,0.41,2.12,105.485,9.3216,26.4,23.49,24.94,27.06,18.07,poor_high,0.07,100.86,1.57,South_West,2.3,South_West,0.93,Dong_bang_song_Cuu_Long,"['lua', 'mia']",?,"['ca', 'tom']"
200,BacLieu,2022,October,17,5.49,14.29,0.41,2.05,105.485,9.3216,27.21,24.16,25.69,27.65,18.8,poor_high,1.17,100.88,1.51,West,2.19,South_West,0.92,Dong_bang_song_Cuu_Long,"['lua', 'mia']",?,"['ca', 'tom']"
201,BacLieu,2022,October,18,4.31,12.17,0.36,1.82,105.485,9.3216,27.04,24.53,25.78,27.38,19.23,poor_high,5.53,100.85,1.67,North_West,2.36,North_West,0.93,Dong_bang_song_Cuu_Long,"['lua', 'mia']",?,"['ca', 'tom']"
202,BacLieu,2022,October,19,4.37,12.37,0.36,1.81,105.485,9.3216,26.72,24.42,25.57,26.87,19.1,poor_high,8.09,100.84,1.05,West,1.51,West,0.94,Dong_bang_song_Cuu_Long,"['lua', 'mia']",?,"['ca', 'tom']"
203,BacLieu,2022,October,20,2.76,8.41,0.23,1.2,105.485,9.3216,26.56,24.56,25.56,26.75,19.23,poor_high,4.95,100.97,1.77,South,2.51,South,0.93,Dong_bang_song_Cuu_Long,"['lua', 'mia']",?,"['ca', 'tom']"
204,BacLieu,2022,October,21,3.26,9.73,0.28,1.41,105.485,9.3216,26.65,25.05,25.85,26.64,19.78,poor_high,8.35,101.06,2.33,South_East,3.33,South_East,0.94,Dong_bang_song_Cuu_Long,"['lua', 'mia']",?,"['ca', 'tom']"
205,BacLieu,2022,October,22,4.82,12.98,0.37,1.86,105.485,9.3216,27.07,24.82,25.94,27.13,19.47,poor_high,4.9,101.11,2.2,East,3.13,East,0.94,Dong_bang_song_Cuu_Long,"['lua', 'mia']",?,"['ca', 'tom']"
206,BacLieu,2022,October,23,4.83,13.13,0.38,1.89,105.485,9.3216,27.05,24.64,25.84,27.12,19.29,poor_high,6.17,101.06,1.35,East,1.94,East,0.93,Dong_bang_song_Cuu_Long,"['lua', 'mia']",?,"['ca', 'tom']"
207,BacLieu,2022,October,24,4.33,11.98,0.34,1.74,105.485,9.3216,26.76,24.83,25.8,26.8,19.53,poor_high,41.12,100.95,1.85,South,2.55,South,0.98,Dong_bang_song_Cuu_Long,"['lua', 'mia']",?,"['ca', 'tom']"
208,BacLieu,2022,October,25,4.12,11.55,0.34,1.69,105.485,9.3216,26.74,24.49,25.62,26.97,19.17,poor_high,30.53,100.95,1.66,South_East,2.32,South_East,0.96,Dong_bang_song_Cuu_Long,"['lua', 'mia']",?,"['ca', 'tom']"
209,BacLieu,2022,October,26,3.79,10.68,0.31,1.58,105.485,9.3216,26.65,24.87,25.76,26.72,19.59,poor_high,26.48,100.88,1.98,North_East,2.8,North_East,0.97,Dong_bang_song_Cuu_Long,"['lua', 'mia']",?,"['ca', 'tom']"
210,BacLieu,2022,October,27,3.53,10.05,0.29,1.46,105.485,9.3216,26.46,25.07,25.76,26.44,19.84,poor_high,11.45,100.83,2.03,East,2.88,East,0.97,Dong_bang_song_Cuu_Long,"['lua', 'mia']",?,"['ca', 'tom']"
211,BacLieu,2022,October,28,4.03,11.39,0.33,1.66,105.485,9.3216,26.07,24.74,25.4,25.98,19.47,poor_high,7.17,100.76,2.17,East,3.11,East,0.97,Dong_bang_song_Cuu_Long,"['lua', 'mia']",?,"['ca', 'tom']"
